1348023947603|0|1|35184372089834|Sanjay|Reddy|male|520646400000|1348023947603|27.251.128.40|Opera|119|mr;gu;en|Sanjay35184372089834@gmail.com;Sanjay35184372089834@gmx.com|4;143;279;544;594;786;1175;1205;1421;1940;1986;2780;2784;2795;2813;2816;2824;2841;2853;2934;2942;2968;2990;2994;3042;3051;3108;4847;5132;5197;6369;6377;6405;6409;6438;6684;6991;7380;7524;7547;10193;11298;15177|3014,2004|547,2005;540,2005;541,2005;543,2005
1348041897577|0|1|35184372089734|Hao|Liu|male|350265600000|1348041897577|1.10.8.104|Chrome|473|zh;en|Hao35184372089734@gmx.com;Hao35184372089734@hotmail.com;Hao35184372089734@safat.us|6;781;973;976;1022;1759;1762;2040;9036;9097;9098;9227;9479;11742||914,2012;1227,2002;911,2005
1348097856188|0|1|35184372089763|Jun|Wang|female|332208000000|1348097856188|1.10.13.189|Firefox|504|zh;en|Jun35184372089763@gmail.com|6;575|2206,2002|913,2004;915,2003;920,2003;923,2003;927,2003
1348250832226|0|1|35184372088889|Akira|Ito|female|365126400000|1348250832226|27.126.77.129|Chrome|698|ja;en|Akira35184372088889@gmail.com;Akira35184372088889@gmx.com;Akira35184372088889@zoho.com|6;564;1024;1179;1180;1615;1617;1667;1999;2048;2058;2082;2089;2092;2093;2101;2789;2790;2805;2835;2844;2854;2914;2930;2935;2951;3030;3096;4938;5183;5193;5546;6082;6894;7478;7570;9209;9319;11362;13252;13398;13985;14387|4747,2003|673,2005;677,2005;664,2005
1348378166767|0|1|35184372090141|Alexander Dobrunov|Dobrunov|female|519436800000|1348378166767|31.25.30.12|Chrome|858|ru;en|Alexander.Dobrunov35184372090141@yahoo.com|275||1075,2007;1079,2007;1067,2012;1053,2010;1023,2006
1348426989923|0|1|35184372088976|Yang|Zhu|male|572918400000|1348426989923|14.0.6.255|Firefox|353|zh;en|Yang35184372088976@gmail.com;Yang35184372088976@gmx.com;Yang35184372088976@yahoo.com|295;1406;1546;1670;1673;1863;1864;1989;2121;2780;2840;2975;5196;5951;6405;6945;8472;13632|2213,2010|907,2011
1348510932853|0|1|35184372089279|Aamer|Qureshi|male|611971200000|1348510932853|202.165.234.37|Firefox|781|ur;sd;en|Aamer35184372089279@gmail.com;Aamer35184372089279@gmx.com;Aamer35184372089279@zoho.com|1534;1644;2063;2071;2863;2949;7025;13172|5267,2007|896,2009;889,2009;891,2007;893,2008
1348648845628|0|1|35184372088961|Cheng|Chen|male|493862400000|1348648845628|14.102.131.253|Internet Explorer|447|zh;en|Cheng35184372088961@gmail.com;Cheng35184372088961@gmx.com;Cheng35184372088961@hotmail.com|6;777;1505|2206,2004|
1348822499709|0|1|35184372088893|David|Kurková|male|366854400000|1348822499709|31.207.53.29|Firefox|1080|sk;en|David35184372088893@gmail.com;David35184372088893@gmx.com;David35184372088893@hotmail.com|1444;1989;2119;5191;9474;11644|2449,2000|306,2002;300,2001;108,2000;301,2002
1348889072910|0|1|35184372090395|Aditya|Bose|female|538012800000|1348889072910|49.205.141.65|Chrome|279|hi;ml;en|Aditya35184372090395@gmail.com;Aditya35184372090395@zoho.com|2;1175;1669;2001;2017;2086;2784;2786;2801;2816;2833;2838;2881;2947;3055;10664|3013,2005|551,2006;554,2006;541,2006
1348904422246|0|1|35184372090059|Eugene Moke|Omonga|male|394416000000|1348904422246|41.76.143.32|Internet Explorer|1097|fr;en|Eugene.Moke35184372090059@gmail.com;Eugene.Moke35184372090059@gmx.com|523;547;1204;2116;2810;2819;2826;2873;3043;3103;5858;7526;10498;11376;15272||321,2008;3,2004
1348965481332|0|1|35184372090491|Kurt|Fischer|female|416880000000|1348965481332|204.79.171.111|Firefox|611|de;en|Kurt35184372090491@gmail.com;Kurt35184372090491@hotmail.com;Kurt35184372090491@yahoo.com;Kurt35184372090491@zoho.com|281;782;1758;2001;6740;6793;7516|2828,2003|448,2003;449,2005;470,2004;472,2004;462,2004
1348978891784|0|1|35184372089653|Lin|Wang|male|378950400000|1348978891784|1.4.108.51|Firefox|377|zh;en|Lin35184372089653@fit.lv;Lin35184372089653@gmail.com;Lin35184372089653@yahoo.com|6;565;6413|2207,2003|926,2005
1349018073837|0|1|35184372089758|Zhong|Wu|female|339206400000|1349018073837|1.4.1.105|Firefox|436|zh;en|Zhong35184372089758@gmail.com;Zhong35184372089758@hotmail.com|580;1152;1154;1174;1200;1532;1986;1998;2048;2778;3035;5184;6385|2210,2002|928,2002;936,2003;937,2004;911,2004
1349107776157|0|1|35184372089039|Andrew|Anwar|male|359683200000|1349107776157|103.246.76.247|Firefox|670|jv;en|Andrew35184372089039@gmail.com;Andrew35184372089039@hotmail.com|976;1207;1411;1675;1940;2061;2065;2095;2850;2897;3037;5117;5890;6018;6404;6413;6743;6971;6980;7516;7598;8282||560,2007;588,2001
1349108348516|0|1|35184372090310|Michael|Zhang|male|512524800000|1349108348516|1.10.11.48|Firefox|421|zh;en|Michael35184372090310@gmx.com|6;1175||915,2004;1316,2010;918,2012;908,2011;926,2006
1349121079566|0|1|35184372090102|João|Pinto|female|539568000000|1349121079566|62.28.223.131|Firefox|1294|pt;en|Joao35184372090102@gmail.com;Joao35184372090102@zoho.com|1859;2857;7014;11541|5866,2008|994,2008;990,2009
1349150610057|0|1|35184372089427|Mario|Alonso|female|548726400000|1349150610057|200.13.145.52|Chrome|1079|es;en|Mario35184372089427@yahoo.com|145;147;149;205;206;574;588;781;783;1026;1175;1183;1190;1192;1199;1202;1204;1452;1760;1767;1768;1769;1941;1988;1989;1994;1999;2005;2014;2028;2115;2119;2845;5104;5125;5159;5191;6413;7380;7509;7517;9097;9150;9238;11247;11376;11377;11633;11698;11742||
1349168636270|0|1|35184372089567|Nabil|Abdel Fattah|female|583718400000|1349168636270|188.123.149.7|Firefox|524|ar;en|Nabil35184372089567@darkforces.com;Nabil35184372089567@yahoo.com|138;410;571;812;1176;1375;1984;2028;2040;2110;2782;2786;2817;2840;2843;2896;2904;3012;3056;3067;3074;3080;3103;5158;6799;6962;6981;6991;7580;9227;9261;9317;9601;10816;11628;12640;12825|4934,2006|690,2006;1122,2007;692,2007
1349224967855|0|1|35184372089974|Rahul|Singh|female|378604800000|1349224967855|103.1.131.50|Firefox|187|bn;ta;en|Rahul35184372089974@gmail.com|138;180;205;973;1993;2777;2785;2817;2822;2834;2870;3045;3068;4847;4906;6692;6980;10037;13815|3006,2001|553,2003;539,2003
1349323640524|0|1|35184372089219|Jorge|Rodriguez|female|614736000000|1349323640524|190.121.131.150|Internet Explorer|1069|es;en|Jorge35184372089219@gmail.com;Jorge35184372089219@madeniggaz.net|1026;1200;1506;2015;2027;6993|2401,2009|282,2011;266,2010
1349334433021|0|1|35184372089958|Yang|Zhang|male|521683200000|1349334433021|14.221.11.146|Firefox|438|zh;en|Yang35184372089958@gmx.com|196;488;1749;2082;2107;2823;2851;2898;2922;6377;6704;7522;7570;7587;8886;9095;13273;13545;13816;13818|2355,2004|
1349336930013|0|1|35184372090171|Jetsada|Aguilar|male|540777600000|1349336930013|103.22.183.44|Internet Explorer|1383|en|Jetsada35184372090171@farts.com;Jetsada35184372090171@gmail.com|144;524;780;1617;1995;2001;2008;2030;2094;2785;2977;3000;6405;6999;9293|6490,2009|1319,2010;984,2011;1304,2010
1349375815728|0|1|35184372090049|Chen|Chen|female|532569600000|1349375815728|14.197.95.253|Firefox|478|zh;en|Chen35184372090049@gmx.com|6;790;1172;11254||913,2007;932,2010;923,2005;926,2011
1349393994359|0|1|35184372089384|Ricky|Garcia|female|467251200000|1349393994359|123.242.205.176|Safari|803|en|Ricky35184372089384@gmail.com;Ricky35184372089384@yahoo.com|774;782;784;812;1171;1192;1637;1994;2011;2051;2092;2098;2103;2780;2784;2855;2876;2890;2905;2948;2959;2969;3065;3096;3114;5117;5183;5428;7062;7063;7468;9102;10615;11183;12644;13039;13549;13778||956,2005
1349480914789|0|1|35184372089001|A.|Kapoor|female|623289600000|1349480914789|27.251.235.0|Chrome|190|gu;mr;en|A.35184372089001@gmail.com;A.35184372089001@yahoo.com|523;577;798;802;1179;1206;1450;1863;1995;2012;2083;5090;7579;11376;11577|3012,2009|550,2010;552,2010;553,2010;543,2010
1349492015696|0|1|35184372089250|A.|Sharma|female|356572800000|1349492015696|27.97.97.82|Chrome|187|gu;en|A.35184372089250@gmail.com;A.35184372089250@yahoo.com|282;416;417;418;543;565;568;586;778;791;797;1023;1024;1153;1171;1174;1177;1410;1505;1667;1984;1987;2008;2090;2117;2780;2781;2784;2790;2793;2795;2805;2847;2866;2919;2924;2931;2977;3007;3045;3091;5078;5141;5178;6449;6458;6942;7005;7509;7523;7559;9040;9209|3012,2001|544,2002;554,2002;538,2002
1349577605217|0|1|35184372090272|Khalid|Dayan|female|543456000000|1349577605217|212.217.64.55|Opera|1229|ar;en|Khalid35184372090272@gmail.com;Khalid35184372090272@zoho.com|1446;2929|5154,2008|818,2009;822,2008;823,2009
1349602887753|0|1|35184372089365|Pablo|Garcia|male|527731200000|1349602887753|158.97.15.115|Internet Explorer|726|es;en|Pablo35184372089365@gmail.com;Pablo35184372089365@yahoo.com;Pablo35184372089365@zoho.com|978;1418;1450;1996;2038;2782;2818;6637;7433;11117|5046,2006|803,2007;789,2007;796,2008
1349612538898|0|1|35184372089244|Parviz|Derderian|female|356572800000|1349612538898|46.209.250.134|Firefox|1163|fa;ar;en|Parviz35184372089244@gmail.com|1635|4592,2003|
1349620890655|0|1|35184372089309|Ken|Sato|male|492998400000|1349620890655|14.192.58.170|Firefox|713|ja;en|Ken35184372089309@gmx.com|62;283;416;420;576;581;1021;1682;1684;1909;1984;1989;2000;2010;2042;2777;2779;2783;2785;2795;2819;2876;2900;2906;2929;2936;2952;3017;3077;5084;5159;5161;5191;5440;5982;6429;6765;6980;7235;7512;7517;7523;7594;7644;8320;8840;9195||664,2011;680,2009;1566,2008;670,2011
1349629941458|0|1|35184372090153|Billinjer C|Loan|female|527731200000|1349629941458|115.74.44.254|Firefox|944|vi;zh;en|Billinjer.C35184372090153@gmail.com;Billinjer.C35184372090153@umpire.com;Billinjer.C35184372090153@yahoo.com|8;458;1187;1545;1910;1982;1993;2031;2779;2781;2785;2816;2848;2912;2932;2964;2976;2998;4848;5224;6976;7521;8304;9261;11067;11438;11577;13963|7900,2007|1557,2007;1559,2009;1560,2008
1349654884516|0|1|35184372088849|Almira|Patras|female|425606400000|1349654884516|193.104.227.215|Internet Explorer|1226|ru;en|Almira35184372088849@gmail.com;Almira35184372088849@gmx.com|1916|5142,2004|
1349760413284|0|1|35184372089119|Fred|Smith|female|453772800000|1349760413284|31.28.84.99|Internet Explorer|1110|en|Fred35184372089119@gmail.com|416;448;458;543;561;565;574;597;788;977;1023;1028;1177;1410;1670;1672;1677;1759;1863;1940;1985;2005;2015;2037;2067;2086;2103;2781;2784;2785;2790;2805;2822;2825;2872;2924;2941;2956;3034;3106;5118;5119;6004;6954;6990;6991;7005;7509;7520;7522;9174;9209;9317;11541;11741|2554,2003|370,2005;390,2003;380,2004
1349781390754|0|1|35184372089569|Deepak|Rao|male|522547200000|1349781390754|49.128.167.244|Firefox|216|ml;en|Deepak35184372089569@gmail.com;Deepak35184372089569@gmx.com|0;8;138;196;278;294;545;580;597;790;1022;1183;1203;1683;1909;1988;1993;2009;2048;2075;2090;2108;2780;2782;2783;2784;2788;2819;2837;2891;2894;2902;2944;2963;3001;3030;3037;3078;5084;5948;6449;6674;6704;6981;7252;7520;7523;7587;8907;9174;9317;10028;10182;11537;11745;14074;14951|3012,2008|545,2008;548,2009;538,2009;539,2008;541,2009
1349848005675|0|1|35184372090211|Juan Carlos|Cejas|male|560390400000|1349848005675|186.96.249.208|Opera|979|es;fr;en|Juan.Carlos35184372090211@gmail.com;Juan.Carlos35184372090211@gmx.com|138;244;1760;1863;1984;2007;2060;2784;2787;2805;2863;4922;6449;7015;7524;7547;7582|1610,2009|
1349872359352|0|1|35184372089637|Priyanka|Kumar|female|488246400000|1349872359352|49.238.36.185|Chrome|198|ml;en|Priyanka35184372089637@gmail.com;Priyanka35184372089637@hotmail.com;Priyanka35184372089637@yahoo.com;Priyanka35184372089637@zoho.com|0;196;578;590;777;804;978;1154;1614;1984;1994;2004;2019;2023;2072;2081;2804;2806;2807;2811;2821;2822;2826;2850;2851;2876;2914;2917;2946;2976;3025;5184;6082;6175;6449;6456;6938;7113;7980;8156;9195;9241;9326;9478;9830;10222;13029||
1349886764577|0|1|35184372089121|Piotr|Zakrzewski|female|575251200000|1349886764577|31.41.172.228|Firefox|1286|pl;en|Piotr35184372089121@bongmail.com;Piotr35184372089121@front.ru;Piotr35184372089121@gmx.com;Piotr35184372089121@yahoo.com|60;62;290;565;805;809;1178;1678;1831;1909;1984;2021;2789;2806;2811;2919;2941;3014;3102;5147;6363;6438;6456;6980;7380;7598;11161;14984||981,2012;972,2012;973,2007;974,2009
1349987266580|0|1|35184372089822|Jun|Liu|female|360979200000|1349987266580|14.130.106.24|Opera|477|zh;en|Jun35184372089822@yahoo.com|6;8;148;206;418;565;575;578;588;778;780;781;782;790;808;973;976;1025;1170;1173;1177;1180;1184;1191;1192;1201;1454;1545;1547;1548;1616;1909;1940;2001;2065;2788;2803;2815;2984;3034;3047;3060;3066;5192;6404;6413;6418;6862;6945;7510;7514;9474;10449;11250;11379;11557;11622;11695;11742|2207,2000|908,2002
1350062363128|0|1|35184372089112|Baby|Yang|male|548467200000|1350062363128|27.121.126.245|Internet Explorer|419|zh;en|Baby35184372089112@gmail.com;Baby35184372089112@madeniggaz.net;Baby35184372089112@yahoo.com|243;6397;9899|2205,2005|906,2007;938,2005;911,2006
1350090050125|0|1|35184372088904|Vitor|Martins|female|568857600000|1350090050125|84.91.250.127|Internet Explorer|1295|pt;en|Vitor35184372088904@gmail.com;Vitor35184372088904@gmx.com|1857||994,2010;983,2009;990,2011
1350090520925|0|1|35184372090529|Karan|Singh|female|543024000000|1350090520925|59.183.7.17|Chrome|128|te;kn;en|Karan35184372090529@gmail.com;Karan35184372090529@yahoo.com|0;448;569;1615;1617;2031;2073;2784;2799;2830;2840;2874;2912;2939;2989;3080;3096;5078;5944;6456;6938;7014;7288;10603;14580|3015,2008|550,2008;1000,2009
1350142036328|0|1|35184372090288|Alexei|Efimkin|female|607651200000|1350142036328|31.10.97.194|Chrome|850|ru;en|Alexei35184372090288@hotmail.com|791;1401;2900;6648;10738|5988,2011|1026,2012;1082,2012;1068,2012;1102,2011
1350233486647|0|1|35184372088966|Daouda Malam|Diori|female|556588800000|1350233486647|41.190.230.117|Internet Explorer|1259|fr;ha;en|Daouda.Malam35184372088966@gmail.com;Daouda.Malam35184372088966@gmx.com;Daouda.Malam35184372088966@hotmail.com;Daouda.Malam35184372088966@zoho.com|1750|5236,2009|864,2011;865,2010
1350250397971|0|1|35184372090156|Rahul|Sharma|female|341798400000|1350250397971|101.0.40.93|Chrome|296|kn;gu;en|Rahul35184372090156@certifiedbitches.com;Rahul35184372090156@gmail.com|6;142;206;283;543;561;565;570;577;775;781;977;1021;1024;1153;1174;1176;1177;1180;1185;1190;1193;1198;1200;1532;1545;1667;1671;1952;1985;1986;1987;1988;1989;1993;2085;2097;2778;2779;2784;2785;2787;2792;2793;2796;2797;2800;2809;2847;2899;2913;2918;3066;3092;5147;6153;6365;6433;6438;7015;7509;7523;7524;7843;9144;9317;9326;9329;11258;11376;11541;11557;11622;13353|3013,1998|544,1999;548,1999;550,1999;553,2000;538,1999
1350276994373|0|1|35184372089842|Michael|Liu|male|582768000000|1350276994373|14.192.78.251|Internet Explorer|372|zh;en|Michael35184372089842@doglover.com;Michael35184372089842@gmail.com;Michael35184372089842@yahoo.com|6|2289,2006|912,2008;929,2006;916,2007;932,2006
1350294509711|0|1|35184372089048|Isabel|Garcia|female|421545600000|1350294509711|103.4.23.146|Firefox|801|en|Isabel35184372089048@gmx.com;Isabel35184372089048@yahoo.com;Isabel35184372089048@zoho.com|26|5522,2003|965,2004;955,2005;957,2004
1350384786975|0|1|35184372089496|Ajuma Nasenyana|Ngoche|male|616809600000|1350384786975|41.222.126.45|Internet Explorer|1195|en|Ajuma.Nasenyana35184372089496@gmail.com;Ajuma.Nasenyana35184372089496@gmx.com;Ajuma.Nasenyana35184372089496@yahoo.com|152;284;416;543;573;578;799;1023;1024;1184;1546;1863;1984;1985;1989;2057;2065;2073;2077;2780;2782;2785;2787;2814;2833;2837;2839;2842;2845;2847;2849;2858;2878;2896;2916;2943;2959;3052;3062;3066;5063;5449;5848;6667;6990;7300;7330;7380;7446;7522;7570;8614;9146;9170;9261;9676;9760;11136;11742;14974|4947,2007|722,2008;724,2007
1350430300509|0|1|35184372089585|Fernando|Gonzalez|male|480556800000|1350430300509|148.240.21.73|Internet Explorer|747|es;en|Fernando35184372089585@gmail.com|784;976;1154;1173;1175;1419;1995;2799;5152;6999;7586;9174|5042,2006|808,2007;779,2006;1004,2006
1350494651239|0|1|35184372089276|Bingbing|Zhao|female|592444800000|1350494651239|14.192.61.44|Firefox|333|zh;en|Bingbing35184372089276@boarderzone.com;Bingbing35184372089276@gmail.com;Bingbing35184372089276@hotmail.com;Bingbing35184372089276@yahoo.com|6;148;575;588;594;775;786;808;1170;1180;1186;1193;1206;1454;1758;1940;1988;1995;2044;2054;2068;2070;2794;2797;5176;5191;6409;6413;7015;7380;9036;9144;9150;9174;11379;11582;11742;12002;14124|2205,2010|915,2011;920,2010;937,2011;908,2011;399,2011
1350629347604|0|1|35184372089554|R.|Singh|female|474422400000|1350629347604|49.202.73.216|Internet Explorer|229|bn;gu;en|R.35184372089554@gmail.com;R.35184372089554@technologist.com;R.35184372089554@yahoo.com|0;779;2785;2803;2863;5762;8396|3017,2006|
1350631022135|0|1|35184372090224|Sanjay|Singh|male|344217600000|1350631022135|61.8.130.160|Chrome|200|or;kn;en|Sanjay35184372090224@gmail.com;Sanjay35184372090224@gmx.com;Sanjay35184372090224@yahoo.com|0;1761;2000;2004;2777;2788;2885;3085;5767;6413;11557|3007,2002|545,2004;546,2003;550,2003;554,2004;540,2004
1350728384157|0|1|35184372090411|Cesar|Magalona|male|461116800000|1350728384157|101.78.21.161|Firefox|806|en;tl|Cesar35184372090411@gmail.com;Cesar35184372090411@yahoo.com|101;297;776;1749;1764;2038;2040;2780;2789;2791;2859;2933;2951;3005;5063;5114;5132;5156;5176;6115;7005;7479;8385;9277;9580;10720|5523,2006|961,2008;959,2007
1350739339945|0|1|35184372089125|Alexander|Popov|male|497059200000|1350739339945|31.130.123.9|Chrome|865|ru;en|Alexander35184372089125@gmail.com;Alexander35184372089125@gmx.com;Alexander35184372089125@zoho.com|145;280;545;566;569;585;591;788;795;798;807;1176;1450;1679;1760;1985;1988;1989;1992;1996;1999;2003;2008;2026;2028;2067;2115;2782;2839;2844;2850;2930;3084;6173;6368;6413;6938;9097;9146;9238;9317;11698|5984,2003|1088,2005;1026,2004;1045,2004;1103,2003
1350758355796|0|1|35184372090043|Rahul|Singh|female|512438400000|1350758355796|49.156.111.104|Firefox|128|bn;ml;en|Rahul35184372090043@gmail.com;Rahul35184372090043@hotmail.com|0;1181;1984;3054;6451;10037||544,2008;548,2006;549,2004;539,2012
1350848453183|0|1|35184372089024|Rajiv|Reddy|male|384652800000|1350848453183|59.97.96.189|Internet Explorer|149|as;en|Rajiv35184372089024@gmail.com;Rajiv35184372089024@gmx.com;Rajiv35184372089024@hotmail.com|1;776;2908;7223;11745|3964,2002|546,2002;548,2002;549,2003;553,2003;542,2003
1350969961216|0|1|35184372089455|Allu|Rao|male|537926400000|1350969961216|49.50.120.96|Firefox|210|te;gu;en|Allu35184372089455@gmail.com;Allu35184372089455@gmx.com;Allu35184372089455@hotmail.com|339|3643,2009|538,2009;540,2010;543,2010
1351100093199|0|1|35184372090023|Walter|Becker|female|465091200000|1351100093199|46.17.105.21|Internet Explorer|632|de;en|Walter35184372090023@gmail.com;Walter35184372090023@yahoo.com|138;280;448;458;543;544;561;568;576;580;1021;1152;1174;1194;1200;1410;1532;1533;1546;1548;1670;1672;1681;1753;1759;1985;1990;1993;2002;2056;2777;2778;2780;2781;2783;2784;2790;2800;2811;2815;2832;2880;2894;2907;2935;2985;3008;5062;5109;5115;5119;5147;5152;5153;5164;5176;5183;5185;6962;6993;7517;7542;9209;9277;9477;12002|2827,2006|465,2007;485,2007;476,2006;446,2007
1351116005883|0|1|35184372089264|Hiroshi|Suzuki|male|407462400000|1351116005883|27.50.127.243|Safari|684|ja;en|Hiroshi35184372089264@gmail.com;Hiroshi35184372089264@zoho.com|1172;1179;9063;11531;11628|4747,2001|676,2003;682,2001;670,2003
1351147000972|0|1|35184372090468|Wei|Zhang|female|576288000000|1351147000972|1.0.50.201|Firefox|500|zh;en|Wei35184372090468@gmail.com;Wei35184372090468@gmx.com;Wei35184372090468@yahoo.com|1024;1411;2019;3012;5063;6413;7572|2207,2007|929,2008;393,2008;909,2007;910,2007
1351227408578|0|1|35184372090110|Andrei|Basov|male|410659200000|1351227408578|31.185.2.149|Firefox|866|ru;en|Andrei35184372090110@gmail.com;Andrei35184372090110@gmx.com;Andrei35184372090110@yahoo.com|1171;1749;1941;2011;2037;2102;2849|5984,2004|
1351262387672|0|1|35184372090454|Yang|Zhang|male|342576000000|1351262387672|1.10.5.168|Opera|351|zh;en|Yang35184372090454@gmail.com;Yang35184372090454@yahoo.com;Yang35184372090454@zoho.com|6;1190;1454;1545;2040;6358;7610;11537||915,2009;922,2007;925,2011
1351302887618|0|1|35184372089673|K.|Irani|female|538617600000|1351302887618|61.95.242.212|Chrome|126|kn;gu;en|K.35184372089673@yahoo.com|290;524;565;568;780;1021;1759;2008;2048;2781;2788;3078;4844;5085;11408;11531;11557;11642|3015,2009|546,2009;538,2011;554,2009
1351352403174|0|1|35184372089883|Hamid|Kamkar|female|442368000000|1351352403174|89.165.70.191|Firefox|1167|fa;ar;en|Hamid35184372089883@gmx.com|4844|4590,2006|590,2006
1351405238875|0|1|35184372089200|Barney|Yang|male|429062400000|1351405238875|49.218.213.32|Internet Explorer|1304|zh;en|Barney35184372089200@gmail.com;Barney35184372089200@gmx.com;Barney35184372089200@theblackmarket.com;Barney35184372089200@yahoo.com|298;575;780;782;785;1021;1023;1452;1680;1758;1761;1766;1862;1985;1987;1992;1997;1998;2011;2012;2015;2080;2120;2779;2780;2801;2851;2856;2893;2963;3033;3081;6360;6369;7507;7519;8979;10235;11743;11959|6435,2002|1001,2003;1002,2004;107,2003
1351437220519|0|1|35184372089382|George|Kiss|female|557539200000|1351437220519|82.144.189.139|Chrome|1150|hu;en|George35184372089382@gmail.com;George35184372089382@yahoo.com;George35184372089382@zoho.com|1929;2939;3004;3040;8284|2986,2008|535,2008;537,2010
1351518815316|0|1|35184372089872|Steve|Miller|male|453513600000|1351518815316|24.156.155.84|Safari|1020|en|Steve35184372089872@gmx.com;Steve35184372089872@yahoo.com;Steve35184372089872@zoho.com|6;138;206;285;295;416;776;782;792;1176;1179;1181;1188;1427;1669;1864;1940;1987;2003;2009;2014;2026;2037;2045;2052;2060;2065;2066;2067;2071;2072;2074;2081;2094;2120;2777;2783;2784;2794;2804;2806;2815;2826;2839;2841;2844;2858;2887;2902;2921;2933;2934;3009;3016;3058;3060;3093;3102;5084;5163;5196;5762;5871;6360;6368;6940;7380;7516;7534;7582;7705;8211;9170;10037;10436;10712;11328;11408;13032||232,2004;222,2008
1351554220382|0|1|35184372090470|Hermann|Schmidt|male|379728000000|1351554220382|31.220.17.230|Internet Explorer|623|de;en|Hermann35184372090470@gmail.com;Hermann35184372090470@gmx.com;Hermann35184372090470@yahoo.com|1410;6421|2834,2004|
1351577298785|0|1|35184372089175|Wei|Li|female|433382400000|1351577298785|1.10.9.186|Firefox|397|zh;en|Wei35184372089175@gmail.com;Wei35184372089175@gmx.com;Wei35184372089175@yahoo.com|6||914,2003;906,2001;907,2005;909,2002
1351587120448|0|1|35184372089593|Arjun|Sharma|female|428025600000|1351587120448|27.48.217.243|Chrome|115|te;mr;en|Arjun35184372089593@gmail.com;Arjun35184372089593@hotmail.com;Arjun35184372089593@yahoo.com|283;289;570;583;778;787;794;1180;1206;1505;1732;1863;1986;1993;2049;2116;2781;2783;2809;2813;2817;2836;2838;2843;2851;2865;2873;2911;2912;2975;3060;5118;5141;5546;7012;7014;7517;7549;8144;9272;10090||545,2008;550,2006;552,2008;540,2001
